row_idx,product_id,shade_id,shade_name,brand_name,product_name,page_url,chip_url,center_url_used,image_file,status,error
210,P3462067,329625,"The Queen (3,5 g)",CHARLOTTE TILBURY,Matte Revolution - Rouge à lèvres,https://www.sephora.fr/p/matte-revolution---rouge-a-levres-P3462067.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/442176/329625-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/442176/329625-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P3462067__329625.avif,ok,
211,P3462067,329626,"Pillow Talk (3,5 g)",CHARLOTTE TILBURY,Matte Revolution - Rouge à lèvres,https://www.sephora.fr/p/matte-revolution---rouge-a-levres-P3462067.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/442177/329626-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/442177/329626-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P3462067__329626.avif,ok,
212,P3462067,163145,"Pillow Talk Medium (3,5 g)",CHARLOTTE TILBURY,Matte Revolution - Rouge à lèvres,https://www.sephora.fr/p/matte-revolution---rouge-a-levres-P3462067.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/506134/163145-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/506134/163145-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P3462067__163145.avif,ok,
213,P3462067,255543,"Super Fabulous (3,5 g)",CHARLOTTE TILBURY,Matte Revolution - Rouge à lèvres,https://www.sephora.fr/p/matte-revolution---rouge-a-levres-P3462067.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/559920/255543-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/559920/255543-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P3462067__255543.avif,ok,
214,P3462067,255554,"Catwalking (3,5 g)",CHARLOTTE TILBURY,Matte Revolution - Rouge à lèvres,https://www.sephora.fr/p/matte-revolution---rouge-a-levres-P3462067.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/559922/255554-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/559922/255554-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P3462067__255554.avif,ok,
215,P3462067,255555,"Supermodel (3,5 g)",CHARLOTTE TILBURY,Matte Revolution - Rouge à lèvres,https://www.sephora.fr/p/matte-revolution---rouge-a-levres-P3462067.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/559923/255555-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/559923/255555-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P3462067__255555.avif,ok,
216,P3462067,363938,"Cover Star (3,5 g)",CHARLOTTE TILBURY,Matte Revolution - Rouge à lèvres,https://www.sephora.fr/p/matte-revolution---rouge-a-levres-P3462067.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/747849/363938-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/747849/363938-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P3462067__363938.avif,ok,
217,P3462067,363936,"Pillow Talk Medium (3,5 g)",CHARLOTTE TILBURY,Matte Revolution - Rouge à lèvres,https://www.sephora.fr/p/matte-revolution---rouge-a-levres-P3462067.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/747852/363936-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/747852/363936-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P3462067__363936.avif,ok,
218,P3462067,363726,"Walk Of No Shame (3,5 g)",CHARLOTTE TILBURY,Matte Revolution - Rouge à lèvres,https://www.sephora.fr/p/matte-revolution---rouge-a-levres-P3462067.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/750718/363726-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/750718/363726-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P3462067__363726.avif,ok,
219,P3462067,363937,"Festival Magic (3,5 g)",CHARLOTTE TILBURY,Matte Revolution - Rouge à lèvres,https://www.sephora.fr/p/matte-revolution---rouge-a-levres-P3462067.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/750723/363937-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/750723/363937-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P3462067__363937.avif,ok,
220,P3462067,363946,"M.I. Kiss (3,5 g)",CHARLOTTE TILBURY,Matte Revolution - Rouge à lèvres,https://www.sephora.fr/p/matte-revolution---rouge-a-levres-P3462067.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/751103/363946-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/751103/363946-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P3462067__363946.avif,ok,
221,P3462067,363956,"So 90's (3,5 g)",CHARLOTTE TILBURY,Matte Revolution - Rouge à lèvres,https://www.sephora.fr/p/matte-revolution---rouge-a-levres-P3462067.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/747853/363956-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/747853/363956-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P3462067__363956.avif,ok,
222,P3462067,363955,"Gracefully Pink (3,5 g)",CHARLOTTE TILBURY,Matte Revolution - Rouge à lèvres,https://www.sephora.fr/p/matte-revolution---rouge-a-levres-P3462067.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/747850/363955-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/747850/363955-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P3462067__363955.avif,ok,
223,P3462067,363727,"Love Liberty (3,5 g)",CHARLOTTE TILBURY,Matte Revolution - Rouge à lèvres,https://www.sephora.fr/p/matte-revolution---rouge-a-levres-P3462067.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/759383/363727-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/759383/363727-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P3462067__363727.avif,ok,
224,P3462067,369335,"Red Carpet Red (3,5 g)",CHARLOTTE TILBURY,Matte Revolution - Rouge à lèvres,https://www.sephora.fr/p/matte-revolution---rouge-a-levres-P3462067.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/751704/369335-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/751704/369335-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P3462067__369335.avif,ok,
225,P3462067,363740,"Super Fabulous (3,5 g)",CHARLOTTE TILBURY,Matte Revolution - Rouge à lèvres,https://www.sephora.fr/p/matte-revolution---rouge-a-levres-P3462067.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/751091/363740-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/751091/363740-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P3462067__363740.avif,ok,
226,P3462067,363739,"Supermodel (3,5 g)",CHARLOTTE TILBURY,Matte Revolution - Rouge à lèvres,https://www.sephora.fr/p/matte-revolution---rouge-a-levres-P3462067.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/747854/363739-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/747854/363739-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P3462067__363739.avif,ok,
227,P3462067,363738,"Very Victoria (3,5 g)",CHARLOTTE TILBURY,Matte Revolution - Rouge à lèvres,https://www.sephora.fr/p/matte-revolution---rouge-a-levres-P3462067.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/750717/363738-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/750717/363738-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P3462067__363738.avif,ok,
228,P3462067,369313,"Pillow Talk (3,5 g)",CHARLOTTE TILBURY,Matte Revolution - Rouge à lèvres,https://www.sephora.fr/p/matte-revolution---rouge-a-levres-P3462067.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/751094/369313-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/751094/369313-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P3462067__369313.avif,ok,
229,P3462067,377597,"Sexy Sienna (3,5 g)",CHARLOTTE TILBURY,Matte Revolution - Rouge à lèvres,https://www.sephora.fr/p/matte-revolution---rouge-a-levres-P3462067.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/759810/377597-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/759810/377597-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P3462067__377597.avif,ok,
230,P3462067,385987,"Lost Cherry (3,5 g)",CHARLOTTE TILBURY,Matte Revolution - Rouge à lèvres,https://www.sephora.fr/p/matte-revolution---rouge-a-levres-P3462067.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/751102/385987-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/751102/385987-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P3462067__385987.avif,ok,
231,P3462067,385994,"The Queen (3,5 g)",CHARLOTTE TILBURY,Matte Revolution - Rouge à lèvres,https://www.sephora.fr/p/matte-revolution---rouge-a-levres-P3462067.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/783689/385994-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/783689/385994-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P3462067__385994.avif,ok,
232,P10058379,324399,"01 Beige sparkle (3,20 g)",SEPHORA COLLECTION,ABOUT THAT SHINE - Rouge à lèvres brillance naturelle,https://www.sephora.fr/p/about-that-shine---rouge-a-levres-brillance-naturelle-P10058379.html,https://media.sephora.eu/content/dam/digital/pim/published/S/SEPHORA_COLLECTION/617175/324399-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/S/SEPHORA_COLLECTION/617175/324399-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10058379__324399.avif,ok,
233,P10058379,324400,"02 Soft twinkle (3,20 g)",SEPHORA COLLECTION,ABOUT THAT SHINE - Rouge à lèvres brillance naturelle,https://www.sephora.fr/p/about-that-shine---rouge-a-levres-brillance-naturelle-P10058379.html,https://media.sephora.eu/content/dam/digital/pim/published/S/SEPHORA_COLLECTION/617176/324400-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/S/SEPHORA_COLLECTION/617176/324400-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10058379__324400.avif,ok,
234,P10058379,324401,"03 Desert glow (3,20 g)",SEPHORA COLLECTION,ABOUT THAT SHINE - Rouge à lèvres brillance naturelle,https://www.sephora.fr/p/about-that-shine---rouge-a-levres-brillance-naturelle-P10058379.html,https://media.sephora.eu/content/dam/digital/pim/published/S/SEPHORA_COLLECTION/617177/324401-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/S/SEPHORA_COLLECTION/617177/324401-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10058379__324401.avif,ok,
235,P10058379,324402,"04 Pink mirage (3,20 g)",SEPHORA COLLECTION,ABOUT THAT SHINE - Rouge à lèvres brillance naturelle,https://www.sephora.fr/p/about-that-shine---rouge-a-levres-brillance-naturelle-P10058379.html,https://media.sephora.eu/content/dam/digital/pim/published/S/SEPHORA_COLLECTION/617178/324402-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/S/SEPHORA_COLLECTION/617178/324402-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10058379__324402.avif,ok,
236,P10058379,324403,"05 Mystical blush (3,20 g)",SEPHORA COLLECTION,ABOUT THAT SHINE - Rouge à lèvres brillance naturelle,https://www.sephora.fr/p/about-that-shine---rouge-a-levres-brillance-naturelle-P10058379.html,https://media.sephora.eu/content/dam/digital/pim/published/S/SEPHORA_COLLECTION/617179/324403-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/S/SEPHORA_COLLECTION/617179/324403-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10058379__324403.avif,ok,
237,P10058379,324404,"06 Dazzling brick (3,20 g)",SEPHORA COLLECTION,ABOUT THAT SHINE - Rouge à lèvres brillance naturelle,https://www.sephora.fr/p/about-that-shine---rouge-a-levres-brillance-naturelle-P10058379.html,https://media.sephora.eu/content/dam/digital/pim/published/S/SEPHORA_COLLECTION/617180/324404-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/S/SEPHORA_COLLECTION/617180/324404-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10058379__324404.avif,ok,
238,P10058379,324405,"07 Rose refraction (3,20 g)",SEPHORA COLLECTION,ABOUT THAT SHINE - Rouge à lèvres brillance naturelle,https://www.sephora.fr/p/about-that-shine---rouge-a-levres-brillance-naturelle-P10058379.html,https://media.sephora.eu/content/dam/digital/pim/published/S/SEPHORA_COLLECTION/617181/324405-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/S/SEPHORA_COLLECTION/617181/324405-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10058379__324405.avif,ok,
239,P10058379,324406,"08 Ray of red (3,20 g)",SEPHORA COLLECTION,ABOUT THAT SHINE - Rouge à lèvres brillance naturelle,https://www.sephora.fr/p/about-that-shine---rouge-a-levres-brillance-naturelle-P10058379.html,https://media.sephora.eu/content/dam/digital/pim/published/S/SEPHORA_COLLECTION/617182/324406-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/S/SEPHORA_COLLECTION/617182/324406-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10058379__324406.avif,ok,
240,P10058379,324407,"09 Red moon (3,20 g)",SEPHORA COLLECTION,ABOUT THAT SHINE - Rouge à lèvres brillance naturelle,https://www.sephora.fr/p/about-that-shine---rouge-a-levres-brillance-naturelle-P10058379.html,https://media.sephora.eu/content/dam/digital/pim/published/S/SEPHORA_COLLECTION/617183/324407-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/S/SEPHORA_COLLECTION/617183/324407-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10058379__324407.avif,ok,
241,P10058379,324408,"10 Radiant flame (3,20 g)",SEPHORA COLLECTION,ABOUT THAT SHINE - Rouge à lèvres brillance naturelle,https://www.sephora.fr/p/about-that-shine---rouge-a-levres-brillance-naturelle-P10058379.html,https://media.sephora.eu/content/dam/digital/pim/published/S/SEPHORA_COLLECTION/617184/324408-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/S/SEPHORA_COLLECTION/617184/324408-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,,error,HTTPError: GET 404 url=https://media.sephora.eu/content/dam/digital/pim/published/S/SEPHORA_COLLECTION/617184/324408-media_zoom.jpeg?scaleWidth=900&scaleHeight=900&scaleMode=fit (n_candidates=4)
242,P10058379,324409,"11 Cosmic coral (3,20 g)",SEPHORA COLLECTION,ABOUT THAT SHINE - Rouge à lèvres brillance naturelle,https://www.sephora.fr/p/about-that-shine---rouge-a-levres-brillance-naturelle-P10058379.html,https://media.sephora.eu/content/dam/digital/pim/published/S/SEPHORA_COLLECTION/617185/324409-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/S/SEPHORA_COLLECTION/617185/324409-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10058379__324409.avif,ok,
243,P10058379,324410,"12 Brilliant berry (3,20 g)",SEPHORA COLLECTION,ABOUT THAT SHINE - Rouge à lèvres brillance naturelle,https://www.sephora.fr/p/about-that-shine---rouge-a-levres-brillance-naturelle-P10058379.html,https://media.sephora.eu/content/dam/digital/pim/published/S/SEPHORA_COLLECTION/617186/324410-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/S/SEPHORA_COLLECTION/617186/324410-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10058379__324410.avif,ok,
244,P10058379,324411,"13 Blinding pink (3,20 g)",SEPHORA COLLECTION,ABOUT THAT SHINE - Rouge à lèvres brillance naturelle,https://www.sephora.fr/p/about-that-shine---rouge-a-levres-brillance-naturelle-P10058379.html,https://media.sephora.eu/content/dam/digital/pim/published/S/SEPHORA_COLLECTION/617187/324411-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/S/SEPHORA_COLLECTION/617187/324411-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10058379__324411.avif,ok,
