product_id,shade_id,brand_name,product_name,shade_name,chip_hex,chip_rgb,r,g,b,L_lab,a_lab,b_lab,C_lab,H_lab_deg,cluster_id
P10013914,312617,ARMANI,Lip Power - Rouge à Lèvres Longue Tenue et Couleur Intense,107 Sensual (3.1 g),#b25d57,"178,93,87",178,93,87,49.477038907921695,33.78508064015706,19.11930481163997,38.819833723785,29.505942371207937,1
P10013914,239854,ARMANI,Lip Power - Rouge à Lèvres Longue Tenue et Couleur Intense,108 In Love (3.1 g),#c35954,"195,89,84",195,89,84,51.14066751552468,42.023253936333774,23.55031452903332,48.17230725026558,29.26677148284733,4
P10013914,280649,ARMANI,Lip Power - Rouge à Lèvres Longue Tenue et Couleur Intense,109 Intimate (3.1 g),#bf6964,"191,105,100",191,105,100,54.135506315234025,33.67664551282984,18.08730557823899,38.22652320153374,28.23968989387936,1
P10013914,280647,ARMANI,Lip Power - Rouge à Lèvres Longue Tenue et Couleur Intense,110 Mania (3.1 g),#b8524b,"184,82,75",184,82,75,47.92546598922542,40.73657664674879,24.34300983930324,47.455777360958415,30.86132838452346,4
P10013914,312616,ARMANI,Lip Power - Rouge à Lèvres Longue Tenue et Couleur Intense,113 Elegant (3.1 g),#b45860,"180,88,96",180,88,96,48.92081895450116,38.05311709960879,13.044468994445223,40.22683050332927,18.92152668547834,1
P10013914,239855,ARMANI,Lip Power - Rouge à Lèvres Longue Tenue et Couleur Intense,201 Majestic (3.1 g),#9d362b,"157,54,43",157,54,43,37.812030477737096,42.16798216009499,29.87801381475803,51.68011637921262,35.31937962784156,29
P10013914,239856,ARMANI,Lip Power - Rouge à Lèvres Longue Tenue et Couleur Intense,"202 Grazia (3,1 g)",#822c26,"130,44,38",130,44,38,31.08719728026176,36.62697793247799,23.78687407209853,43.67322853405852,33.00114041400286,21
P10013914,280646,ARMANI,Lip Power - Rouge à Lèvres Longue Tenue et Couleur Intense,203 Mystery (3.1 g),#904742,"144,71,66",144,71,66,39.29387033674745,30.29117335800485,17.299282403723694,34.88295221291465,29.7306780067122,11
P10013914,280648,ARMANI,Lip Power - Rouge à Lèvres Longue Tenue et Couleur Intense,206 Cedar (3.1 g),#a33d2d,"163,61,45",163,61,45,40.1074475814998,41.23624545274712,31.6196075152614,51.96371347833392,37.480688348861634,29
P10013914,312618,ARMANI,Lip Power - Rouge à Lèvres Longue Tenue et Couleur Intense,214 Free (3.1 g),#c8584c,"200,88,76",200,88,76,51.59231056315119,43.76941736912432,28.94264777512674,52.47321942731978,33.47478065988014,4
P10013914,234721,ARMANI,Lip Power - Rouge à Lèvres Longue Tenue et Couleur Intense,"301 Friendly (3,1 g)",#e23239,"226,50,57",226,50,57,50.394196162771166,66.1147569367997,39.48635344930096,77.00865661427439,30.8473228867158,14
P10013914,239857,ARMANI,Lip Power - Rouge à Lèvres Longue Tenue et Couleur Intense,303 Splendid (3.1 g),#fd4b4c,"253,75,76",253,75,76,58.45540844218925,66.8359085775409,39.33788820601991,77.55325991790885,30.47996686967861,14
P10013914,299663,ARMANI,Lip Power - Rouge à Lèvres Longue Tenue et Couleur Intense,"304 Offbeat (3,1 g)",#f03539,"240,53,57",240,53,57,53.35528119111012,69.24006342654204,43.48239955733375,81.76127111643497,32.12860715743949,27
P10013914,299939,ARMANI,Lip Power - Rouge à Lèvres Longue Tenue et Couleur Intense,"305 Accent (3,1 g)",#e90527,"233,5,39",233,5,39,48.98827878532028,74.91584762749697,48.32705945402258,89.15093326050479,32.82543898485767,27
P10013914,234722,ARMANI,Lip Power - Rouge à Lèvres Longue Tenue et Couleur Intense,"400 Four Hundred (3,1 g)",#a9131d,"169,19,29",169,19,29,35.96946546022586,56.70313610651745,36.72469925274366,67.55700688691525,32.92976208986016,12
P10013914,234718,ARMANI,Lip Power - Rouge à Lèvres Longue Tenue et Couleur Intense,"403 Fighter (3,1 g)",#af1722,"175,23,34",175,23,34,37.56332024206619,57.71887179992818,35.87903533358979,67.96155779796052,31.865789133002863,12
P10013914,234713,ARMANI,Lip Power - Rouge à Lèvres Longue Tenue et Couleur Intense,"404 Tempting (3,1 g)",#882339,"136,35,57",136,35,57,31.191938660691925,43.84280589738235,11.888304709139518,45.42602137335928,15.171369614330445,8
P10013914,239858,ARMANI,Lip Power - Rouge à Lèvres Longue Tenue et Couleur Intense,405 Sultan (3.1 g),#aa2b24,"170,43,36",170,43,36,38.55786531880937,50.69738746555991,35.4451431234301,61.85938301400649,34.95937072885533,12
P10013914,234710,ARMANI,Lip Power - Rouge à Lèvres Longue Tenue et Couleur Intense,"502 Desire (3,1 g)",#cb676f,"203,103,111",203,103,111,55.63238287682607,40.33926300927882,13.988023147484084,42.695678138499225,19.12447511316612,26
P10013914,234714,ARMANI,Lip Power - Rouge à Lèvres Longue Tenue et Couleur Intense,"503 Eccentrico (3,1 g)",#c56266,"197,98,102",197,98,102,53.5657688191481,39.79876886184819,16.277197245518348,42.99871106310429,22.24394584084285,1
P10013914,234711,ARMANI,Lip Power - Rouge à Lèvres Longue Tenue et Couleur Intense,"504 Flirt (3,1 g)",#7f302d,"127,48,45",127,48,45,31.3860027543722,34.00610879674304,19.619835256929782,39.26007349719292,29.98281035266644,21
P10013914,299894,ARMANI,Lip Power - Rouge à Lèvres Longue Tenue et Couleur Intense,"507 Ecstasy (3,1 g)",#c6081f,"198,8,31",198,8,31,41.661524222621416,65.83802579277604,43.16247220588922,78.7251208142255,33.24827816043819,27
P4147089,354459,GUCCI,Rouge à Lèvres Mat,509 ROSSO ANCORA (3.5 g),#811122,"129,17,34",129,17,34,27.255600443133744,45.94880173295293,21.70881578393543,50.81894394254039,25.288702722112703,21
P4147089,217250,GUCCI,Rouge à Lèvres Mat,209 Mona Leslie Cameo (3.5g),#5a3632,"90,54,50",90,54,50,26.856274522955133,15.58785250730263,9.294292168649733,18.14841625888178,30.805605652259946,28
P4147089,217247,GUCCI,Rouge à Lèvres Mat,201 The Painted Veil (3.5g),#92585e,"146,88,94",146,88,94,44.08909135732219,24.70938170738812,6.77382171532278,25.62105003688149,15.330413539487663,5
P4147089,217265,GUCCI,Rouge à Lèvres Mat,509 Janie Scarlet (3.5g),#7c2631,"124,38,49",124,38,49,29.144372917706967,37.94546567727358,14.005737883835456,40.44773243503091,20.259191956915515,8
P4147089,217253,GUCCI,Rouge à Lèvres Mat,305 Ruby Firelight (3.5g),#ba6c64,"186,108,100",186,108,100,54.119055611243695,30.11488326172429,17.95320900630235,35.060289609346604,30.801594098987948,1
P4147089,217252,GUCCI,Rouge à Lèvres Mat,304 Queen Christina (3.5g),#c95d58,"201,93,88",201,93,88,52.89942077348206,42.563304496030966,23.6876940818604,48.71079696060878,29.097186697785844,4
P4147089,217246,GUCCI,Rouge à Lèvres Mat,106 Tacey Hazel (3.5g),#5d403a,"93,64,58",93,64,58,30.156778237253853,11.739013851171707,8.715529789755582,14.620701272993651,36.59172172567759,28
P4147089,217263,GUCCI,Rouge à Lèvres Mat,505 Janet Rust (3.5g),#8d453f,"141,69,63",141,69,63,38.3392457450555,29.905832065901805,17.80172318578649,34.80316278640907,30.763614533403143,11
P4147089,217258,GUCCI,Rouge à Lèvres Mat,407 Patricia Pink (3.5g),#cd5e86,"205,94,134",205,94,134,54.77142154179356,48.08321329869969,-0.7246385421213031,48.08867332485872,359.1365887496318,18
P4147089,217261,GUCCI,Rouge à Lèvres Mat,502 Eadie Scarlet (3.5g),#922437,"146,36,55",146,36,55,33.24413569000814,46.51257743091497,16.289277047974572,49.282455356978026,19.30088229171622,8
P4147089,217251,GUCCI,Rouge à Lèvres Mat,302 Agatha Orange (3.5g),#c53e37,"197,62,55",197,62,55,46.43878845889896,53.09909297206511,34.7010532349074,63.43245833221263,33.165217825269,12
P4147089,217259,GUCCI,Rouge à Lèvres Mat,500 Odalie Red (3.5g),#912426,"145,36,38",145,36,38,32.75190939505249,45.206738636622944,26.46501684607604,52.38364568090909,30.345642429529107,0
P4147089,217260,GUCCI,Rouge à Lèvres Mat,501 Constance Vermillon (3.5g),#9b2a31,"155,42,49",155,42,49,35.69084460903575,46.80338377167925,23.600840173023496,52.41713831707801,26.759753767699465,24
P4147089,217256,GUCCI,Rouge à Lèvres Mat,403 Love before breakfast (3.5g),#a31a53,"163,26,83",163,26,83,36.2758041128512,56.58761918688682,2.8438785596281435,56.65903538273516,2.8770474617483046,3
P4147089,217248,GUCCI,Rouge à Lèvres Mat,204 Peggy Taupe (3.5g),#8e565c,"142,86,92",142,86,92,43.03370550981583,23.991069486941853,6.421559982517266,24.835616516131417,14.984785185267183,5
P4147089,217257,GUCCI,Rouge à Lèvres Mat,404 Cassie Magenta (3.5g),#842e46,"132,46,70",132,46,70,32.48723716020308,39.01077341053056,5.066289246198741,39.33837476070799,7.399529717356643,15
P4147089,217254,GUCCI,Rouge à Lèvres Mat,401 Three Wise Girls (3.5g),#aa2847,"170,40,71",170,40,71,38.762117123512816,53.59470053634347,14.228659816312115,55.45130012676592,14.868259645457556,3
P4147089,217249,GUCCI,Rouge à Lèvres Mat,208 They Met in Argentina (3.5g),#7b3c36,"123,60,54",123,60,54,33.37179370280999,26.72869332258107,16.35077880577174,31.33322540511692,31.455431339445624,11
P4147089,217274,GUCCI,Rouge à Lèvres Mat,25 Goldie Red (3.5g),#ba2135,"186,33,53",186,33,53,40.87601166997344,59.20634798564023,28.843207734544805,65.85835007206626,25.97368184170472,24
P4147089,217264,GUCCI,Rouge à Lèvres Mat,506 Louisa Red (3.5g),#552228,"85,34,40",85,34,40,20.93893939597133,24.32506523940678,7.746091701550462,25.528625806146028,17.663594351745814,6
P4147089,217262,GUCCI,Rouge à Lèvres Mat,504 Myra Crimson (3.5g),#82353d,"130,53,61",130,53,61,33.200754444371526,33.94619697085538,11.847914356030063,35.95437891790004,19.240027883372303,8
P4147089,217266,GUCCI,Rouge à Lèvres Mat,510 Joanna Burgundy (3.5g),#593138,"89,49,56",89,49,56,25.582859430989902,19.096782608612138,3.495066458824614,19.41397938476787,10.371410466309555,6
P4147089,217267,GUCCI,Rouge à Lèvres Mat,601 Virginia Fleur de Lis (3.5g),#864a5c,"134,74,92",134,74,92,39.13862410161607,27.721619288620047,0.6718658238373809,27.72975981988361,1.3883583469026348,15
P4147089,217271,GUCCI,Rouge à Lèvres Mat,702 Anne Lilac (3.5g),#5b4359,"91,67,89",91,67,89,31.71560497622444,14.583134035201509,-9.050905653210394,17.163527942470584,328.17452402993496,-1
P4147089,217273,GUCCI,Rouge à Lèvres Mat,704 Valentine Verdante (3.5g),#314344,"49,67,68",49,67,68,26.974002433477253,-6.83916260858089,-2.9402384002951143,7.444403739533539,203.26345173601703,-1
P4147089,217269,GUCCI,Rouge à Lèvres Mat,606 Sophie Plum (3.5g),#9b4e91,"155,78,145",155,78,145,44.88972884793986,41.49841187931691,-22.87780152421908,47.38683352036715,331.13234085348245,-1
P4147089,312494,GUCCI,Rouge à Lèvres Mat,"217 Valeria Rose (3,5 g)",#a43329,"164,51,41",164,51,41,38.59071966775471,45.83129047641968,32.276567435225175,56.05607899358103,35.155022312839776,0
P4147089,312497,GUCCI,Rouge à Lèvres Mat,"519 Pauline Red (3,5g)",#894843,"137,72,67",137,72,67,38.48043999763527,26.99644835871124,15.407425090823455,31.083709108050453,29.714286539008697,11
P4147089,324937,GUCCI,Rouge à Lèvres Mat,"308 Lucy Dark Orange (3,5 g)",#a25c46,"162,92,70",162,92,70,46.68431095439011,26.38069893517242,25.03312371067832,36.367548157970894,43.49860026927752,17
P4147089,324938,GUCCI,Rouge à Lèvres Mat,"312 Frances Fire (3,5 g)",#92362a,"146,54,42",146,54,42,35.82662109691142,38.080678023036775,27.663788027322656,47.06828238543272,35.99660826753677,29
P4147089,348904,GUCCI,Rouge à Lèvres Mat,222 FANNY ROSE (3.5 g),#c88472,"200,132,114",200,132,114,61.653773929691965,24.041441756236186,20.466817674189453,31.57343103666452,40.40821841019204,10
P4147089,348906,GUCCI,Rouge à Lèvres Mat,224 EVA GRAPE (3.5 g),#8d5752,"141,87,82",141,87,82,42.89791369242361,21.72541754370777,12.31876757100796,24.974903441594385,29.5541463252456,11
P4147089,348907,GUCCI,Rouge à Lèvres Mat,122 ELIZA GINGER (3.5 g),#a05948,"160,89,72",160,89,72,45.75468605646532,27.398550209719595,22.60667644550105,35.521013126121524,39.52620535977883,17
P10017374,236227,LANCÔME,L'Absolu Rouge Drama Ink - Encre à Lèvres Semi-Mate Longue Tenue,196 French Touch (6ml),#7a150e,"122,21,14",122,21,14,25.88310750256364,41.95939254924056,31.99641684221798,52.76704761347023,37.3275755186724,0
P10017374,236228,LANCÔME,L'Absolu Rouge Drama Ink - Encre à Lèvres Semi-Mate Longue Tenue,525 French Bisou (6 ml),#9c000b,"156,0,11",156,0,11,32.02107258346993,55.63320177855668,41.46621792018466,69.3866007867358,36.699011744038216,12
P10017374,236231,LANCÔME,L'Absolu Rouge Drama Ink - Encre à Lèvres Semi-Mate Longue Tenue,274 French Tea (6 ml),#a1524b,"161,82,75",161,82,75,44.40692122295498,31.910182638035355,19.07320710805556,37.17589252969663,30.86741040753043,11
P10017374,236232,LANCÔME,L'Absolu Rouge Drama Ink - Encre à Lèvres Semi-Mate Longue Tenue,888 French Idol (6 ml),#7d252c,"125,37,44",125,37,44,29.07262019264309,38.36838284959499,17.234363917209183,42.06133737916445,24.188729350810377,21
P10017374,236233,LANCÔME,L'Absolu Rouge Drama Ink - Encre à Lèvres Semi-Mate Longue Tenue,368 Rose Lancôme (6 ml),#b32c4c,"179,44,76",179,44,76,41.07249368189267,55.29508596212362,14.495187361194905,57.16342351709514,14.689134846449406,3
P10017374,236234,LANCÔME,L'Absolu Rouge Drama Ink - Encre à Lèvres Semi-Mate Longue Tenue,481 Nuit Pourpre (6 ml),#60242b,"96,36,43",96,36,43,23.41749319793813,27.97305884766444,9.408868113673508,29.51302797876557,18.590604617472025,6
P10017374,236221,LANCÔME,L'Absolu Rouge Drama Ink - Encre à Lèvres Semi-Mate Longue Tenue,270 Peau Contre Peau (6 ml),#953b47,"149,59,71",149,59,71,37.79617073386071,38.90206358341225,12.288949037298648,40.7969216913381,17.531041589993265,8
P10017374,236222,LANCÔME,L'Absolu Rouge Drama Ink - Encre à Lèvres Semi-Mate Longue Tenue,500 L'orfevre (6 ml),#7e3b16,"126,59,22",126,59,22,33.18457223416121,26.485296288284555,34.94035257759418,43.84403217913257,52.83734254270951,9
P10017374,236224,LANCÔME,L'Absolu Rouge Drama Ink - Encre à Lèvres Semi-Mate Longue Tenue,154 Dis Oui (6 ml),#a91312,"169,19,18",169,19,18,35.882591310853954,56.45003296615775,42.38129006148767,70.58880909291678,36.89831653236865,12
P10017374,236229,LANCÔME,L'Absolu Rouge Drama Ink - Encre à Lèvres Semi-Mate Longue Tenue,555 Soif De Vivre (6 ml),#be5558,"190,85,88",190,85,88,49.67971525973205,42.49826249315858,19.10940602279412,46.59690669434409,24.211136465826087,1
P10017374,236230,LANCÔME,L'Absolu Rouge Drama Ink - Encre à Lèvres Semi-Mate Longue Tenue,311 Rose Cherie (6 ml),#da7585,"218,117,133",218,117,133,61.06751057239883,40.97192008332606,9.169813675162786,41.985517957405975,12.61532155856969,26
P10017374,236226,LANCÔME,L'Absolu Rouge Drama Ink - Encre à Lèvres Semi-Mate Longue Tenue,502 Fiery Pink (6 ml),#a2204a,"162,32,74",162,32,74,36.387810401720856,53.98139108412892,8.785746985119891,54.69168066044612,9.244126084032246,3
P10017374,235986,LANCÔME,L'Absolu Rouge Drama Ink - Encre à Lèvres Semi-Mate Longue Tenue,199 Tout Ce Qui Brille (6 ml),#822315,"130,35,21",130,35,21,29.421447319989028,39.81505002068797,32.08510255636621,51.13405923846084,38.86373013578225,0
P10048132,313387,M.A.C,Locked Kiss Ink Lipcolour - Encre à Lèvres Mate,Extra Chili (4 ml),#a51a0e,"165,26,14",165,26,14,35.5425563676079,53.72555794794537,43.53440523890193,69.14969281437892,39.01822708149916,12
P10048132,313388,M.A.C,Locked Kiss Ink Lipcolour - Encre à Lèvres Mate,Gracious (4 ml),#fd3051,"253,48,81",253,48,81,55.682474873494655,75.02462864944987,33.14290359655254,82.01918655289279,23.833939156319616,14
P10048132,313389,M.A.C,Locked Kiss Ink Lipcolour - Encre à Lèvres Mate,Gutsy (4 ml),#e61d01,"230,29,1",230,29,1,49.14200266995492,70.92941647590195,62.27581580325558,94.38887304959717,41.28303603143314,27
P10048132,313395,M.A.C,Locked Kiss Ink Lipcolour - Encre à Lèvres Mate,Poncy (4 ml),#960f1d,"150,15,29",150,15,29,31.616188332308266,52.1873833236638,31.0145525742636,60.70770502623849,30.72268372331729,0
P10048132,313398,M.A.C,Locked Kiss Ink Lipcolour - Encre à Lèvres Mate,Vixen (4 ml),#82162f,"130,22,47",130,22,47,28.18471619423395,45.64624134943613,14.27740269444704,47.82701722907645,17.368834877906068,8
P10048132,313386,M.A.C,Locked Kiss Ink Lipcolour - Encre à Lèvres Mate,Doyenne (4 ml),#c3221d,"195,34,29",195,34,29,42.5192500258284,60.69938655929575,44.71503263013048,75.3913103201453,36.377725045312616,12
P10048132,313385,M.A.C,Locked Kiss Ink Lipcolour - Encre à Lèvres Mate,Decadence (4 ml),#96273e,"150,39,62",150,39,62,34.56926483187819,47.17724246405231,13.665444315692277,49.11656110577436,16.154282453250744,3
P10048132,313397,M.A.C,Locked Kiss Ink Lipcolour - Encre à Lèvres Mate,Vicious (4 ml),#de3e32,"222,62,50",222,62,50,50.932168774579736,60.8727290859607,43.69686443320055,74.93267049602778,35.67228805386435,27
P10048132,313384,M.A.C,Locked Kiss Ink Lipcolour - Encre à Lèvres Mate,Bodacious (4 ml),#b14f4e,"177,79,78",177,79,78,46.30052676721954,39.86778418191484,20.22287279762468,44.70352111148122,26.89633266066681,1
P10048132,313390,M.A.C,Locked Kiss Ink Lipcolour - Encre à Lèvres Mate,Meticulous (4 ml),#da6755,"218,103,85",218,103,85,57.333714830971175,43.670626330084175,31.61232251387349,53.91161784609134,35.90005261375944,4
P10048132,313391,M.A.C,Locked Kiss Ink Lipcolour - Encre à Lèvres Mate,Mischief (4 ml),#d36868,"211,104,104",211,104,104,56.83369757689174,42.09206779317503,19.893541675999348,46.55636553168606,25.296342090928704,16
P10048132,313394,M.A.C,Locked Kiss Ink Lipcolour - Encre à Lèvres Mate,Opulence (4 ml),#792b41,"121,43,65",121,43,65,29.850992299793468,36.0556418367686,4.31953923695051,36.31346482340804,6.8315915617890255,15
P10018121,255783,GIVENCHY,Le Rouge Sheer Velvet - Rouge à Lèvres Mat Effet Floutant,"N32 - Rouge brique (3,4 g)",#bb372c,"187,55,44",187,55,44,43.48128931818648,52.07715661426543,37.13981216816259,63.96402026853165,35.495287157598284,12
P10018121,255784,GIVENCHY,Le Rouge Sheer Velvet - Rouge à Lèvres Mat Effet Floutant,"N36 - L'Interdit (3,4 g)",#b2051e,"178,5,30",178,5,30,37.244374481328144,61.05157272425741,38.05824545406339,71.94250884662716,31.93853150346979,12
P10018121,255785,GIVENCHY,Le Rouge Sheer Velvet - Rouge à Lèvres Mat Effet Floutant,"N10 - Beige nu (3,4 g)",#ac6b68,"172,107,104",172,107,104,52.16069820323364,25.580862741581445,12.63062228022356,28.529163285825778,26.277985090881543,1
P10018121,255786,GIVENCHY,Le Rouge Sheer Velvet - Rouge à Lèvres Mat Effet Floutant,"N16 - Nude boisé (3,4 g)",#a95657,"169,86,87",169,86,87,46.685743878582,34.036682701589385,15.11915762971019,37.2435859814908,23.950881304918823,1
P10018121,255787,GIVENCHY,Le Rouge Sheer Velvet - Rouge à Lèvres Mat Effet Floutant,"N17 - Rouge érable (3,4 g)",#8d2b2e,"141,43,46",141,43,46,33.11289082812395,41.5053612161565,21.70214557096905,46.83671777641085,27.603975502729327,21
P10018121,255790,GIVENCHY,Le Rouge Sheer Velvet - Rouge à Lèvres Mat Effet Floutant,"N27 - Rouge infusé (3,4 g)",#9e3037,"158,48,55",158,48,55,37.2271811527408,45.77677476956787,21.89334028201012,50.74279709483537,25.560067213593413,24
P10018121,313745,GIVENCHY,Le Rouge Sheer Velvet - Rouge à Lèvres Mat Effet Floutant,"N09 -Beige Sable (3,4 g)",#d38d79,"211,141,121",211,141,121,65.18588059714925,24.260872986494707,21.551770605771026,32.45102115975096,41.61579051728313,10
P10018121,313746,GIVENCHY,Le Rouge Sheer Velvet - Rouge à Lèvres Mat Effet Floutant,"N50 - Brun Acajou (3,4 g)",#813231,"129,50,49",129,50,49,32.1940825533252,34.06303759009699,18.17701842577697,38.60951344831214,28.085666053652005,21
P10018121,313747,GIVENCHY,Le Rouge Sheer Velvet - Rouge à Lèvres Mat Effet Floutant,"N52 - Brun Epice (3,4 g)",#72312b,"114,49,43",114,49,43,29.284623544942303,28.17968067748572,17.75700444426547,33.307740990927705,32.216466577772,28
